name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Grafton Arms,72 Grafton Way,London,W1T 5DU,GB,51.5231854,-0.138689,https://www.graftonarms.co.uk/,,,
The Bull & Bush,Washington Road,London,KT1 3JB,GB,51.4081708,-0.28964,,,,
Leather Bottle,277 Kingston Road,London,SW19 3NW,GB,51.411219,-0.2091116,https://www.greeneking.co.uk/pubs/greater-london/leather-bottle,,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 12:00-23:00
Royal Horse Guardsman,,London,,GB,51.4863995,-0.3000448,,,,
Agenda,,London,,GB,51.5108908,-0.0811851,,,,
The Ship,11 Talbot Court,London,EC3V 0BP,GB,51.5110721,-0.0847581,https://www.nicholsonspubs.co.uk/restaurants/london/theshiptalbotcourtlondon,,,
Running Horse,,London,,GB,51.5131349,-0.1484154,,,,
The Windmill,6-8 Mill Street,London,,GB,51.5124213,-0.1422011,https://www.youngs.co.uk/,,,
The Greyhound,425 South Ordnance Road,London,EN3 6HR,GB,51.670387,-0.0181586,,,,
The Priory Arms,,London,,GB,51.4748429,-0.128315,,,,Mo-Fr 16:00-23:00; Sa 12:00-23:00; Su 12:00-22:30
Crown & Anchor,246 Brixton Road,London,SW9 6AQ,GB,51.4713507,-0.1128611,https://crownandanchorbrixton.co.uk,Conway Taverns,,Mo 16:30-23:00; Tu-Th 16:30-24:00; Fr 16:30-25:00; Sa 12:00 - 25:00; Su 12:00-23:00
Nolan's,33 Wilcox Road,London,SW8 2XA,GB,51.4795759,-0.1259483,,,,
The Cavendish Arms,128 Hartington Road,London,SW8 2HJ,GB,51.4764537,-0.1276913,https://thecavendisharmsstockwell.co.uk/,,,
Black Horse,,London,,GB,51.290548,0.3097121,,,,
The Gate,Station Road,Bricket Wood,AL2 3PW,GB,51.7069071,-0.3567751,https://www.thegatebricketwood.co.uk/,,+44 1923 678944,
Dunnings Bar,153 St Albans Road,Watford,WD24 5BB,GB,51.6674032,-0.3983134,,,,
The Castle,,London,,GB,51.4683976,-0.3245885,,,,
The Partridge,194 High Street,Bromley,BR1 1HE,GB,51.4056169,0.0139026,https://www.partridgebromley.co.uk/,Fuller's,,
The Artful Duke,196-198 High Street,Bromley,BR1 1HE,GB,51.4057141,0.0138747,http://www.tpsbar.co.uk/bromley,,,
The Auld Shillelagh,105 Stoke Newington Church Street,London,N16 0UD,GB,51.5620215,-0.079539,http://theauldshillelagh.co.uk/,,+44 20 7249 5951,Mo-We 12:00-24:00; Th-Sa 12:00-25:00; Su 12:00-24:00
Coach & Horses,178 Stoke Newington High Street,London,N16 7JL,GB,51.5617228,-0.0735286,,,,
The Roebuck,122 Chiswick High Road,London,W4 1PU,GB,51.4929603,-0.252613,https://www.brunningandprice.co.uk/roebuck/,,+44 20 3978 2162,Su-Th 12:00-23:00; Fr-Sa 12:00-24:00
O'Shea's Irish Bar,99 Turners Hill,London,,GB,51.7031604,-0.0346738,,,,
The Maltsters,,London,,GB,51.7031272,-0.0261587,,,,
The Old English Gentleman,,London,,GB,51.7073046,-0.0372413,,,,
The Slug and Lettuce,Water Lane,Richmond,TW9 1TJ,GB,51.4587744,-0.3077896,https://www.slugandlettuce.co.uk/richmond,Stonegate,,
The Dog House,293 Kennington Road,London,SE11 6BY,GB,51.4891613,-0.1108437,,,+44 20 3893 1239,
The Hope,49 Norwood High Street,London,SE27 9JS,GB,51.430843,-0.101908,,Youngs,,
Prince of Wales,51 St George's Road,London,,GB,51.4957145,-0.1038594,,,,
The Mansion House,,London,,GB,51.489311,-0.1052036,,,,
The Little Apple,,London,,GB,51.4899576,-0.1081407,,,,
The Tommyfield,185 Kennington Road,London,,GB,51.4886442,-0.1108233,,Shepherd Neame,,
Jono's Bar,,London,,GB,51.5101535,-0.2869312,,,,
The Lansdowne,,London,,GB,51.5414171,-0.1533533,,,,
The Hour Glass,,London,,GB,51.486375,-0.0843308,,,,
Dickens Inn,Marble Quay,London,E1W 1UH,GB,51.5067525,-0.0702178,https://www.dickensinn.co.uk/,,,Mo-Su 12:00-23:00
The King James,,London,,GB,51.7009912,-0.0340746,,,,
Turners,,London,,GB,51.7009394,-0.0346324,,,,
Coach and Horses,36 Crossbrook Street,London,,GB,51.6939763,-0.03441,,,,
Roman Urn,137 Crossbrook Street,London,,GB,51.6971239,-0.0347918,,,,
The Vine,,London,,GB,51.6899477,-0.0339584,,,,
The Wheatsheaf,,London,,GB,51.6919635,-0.0344514,,,,
Smokehouse,,London,,GB,51.4890151,-0.2701228,,,,
The Turk's Head,28 Winchester Road,Twickenham,TW1 1LF,GB,51.4564146,-0.3230387,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-21:00"
Hole In the Wall,5 Mepham Street,London,SE1 8SQ,GB,51.5041063,-0.1137203,,,,
The Banker,Cousin Lane,London,EC4R 3TE,GB,51.5093933,-0.0916244,https://www.banker-london.co.uk/,Fuller's,+44 20 7283 5206,"Mo 11:00-22:00; Tu-We, Fr 11:00-23:00; Th 11:00-17:00; Sa 12:00-20:00"
The Crown and Anchor,22 Neal Street,London,WC2H 9PS,GB,51.5139755,-0.1249853,,,+44 20 7836 5649,
The Station,The Broadway Stoneleigh,London,KT17 2JA,GB,51.363021,-0.2478212,https://www.greeneking.co.uk/pubs/surrey/station,,,
Robin Hood,52 West Street,Sutton,SM1 1SH,GB,51.3638084,-0.1967096,,,,
The Drill,,London,,GB,51.3728734,-0.2320993,,,,
The Richmond,55 Shepherds Bush Road,London,,GB,51.5002698,-0.221756,https://therichmondhammersmith.co.uk/,,,
The Landor Theatre,,London,,GB,51.4657075,-0.1260872,,,,
The Prince of Wales,,London,,GB,51.3606475,-0.2176109,,,,
The North End Tavern,,London,,GB,51.3764631,-0.237058,https://www.greatukpubs.co.uk/north-end-tavern-worcester-park,Stonegate,,
St Stephen's Tavern,10 Bridge Street,London,SW1A 2JR,GB,51.501146,-0.125595,https://www.ststephenstavern.co.uk/,,,
The Bells,,London,,GB,51.4360054,-0.5181658,,,,
The Village Inn,,London,,GB,51.5767796,-0.3709372,,,,
Sir John Gibson,,London,,GB,51.4512858,-0.4752273,,,,
Jolly Bricklayers,,London,,GB,51.709642,-0.0488593,,,,
Three Horseshoes,1166 High Road,London,N20 0RA,GB,51.627374,-0.1746584,,,,
London Stone,14 Church Street,Staines-upon-Thames,TW18 4EP,GB,51.4339203,-0.5142035,https://www.londonstonepub.com/,,+44 1784 613546,
The Fountain & Ink,52 Stamford Street,London,SE1 9LX,GB,51.5071635,-0.1075107,,,,
The Lamb,,London,,GB,51.4971559,-0.375732,,,,
The Optimist Tavern,,London,,GB,51.5487756,0.2338479,,,,
The Shelverdine Goathouse,7-8 High Street,London,SE25 6EP,GB,51.3985503,-0.0761693,https://shelverdinegoathouse.com/,,+44 20 8916 1001,"Mo-We 16:00-23:00; Th 16:00-00:00; Fr,Sa 12:00-00:00; Su 12:00-23:00"
The Claret & Ale,5 Bingham Corner,Croydon,CR0 7AA,GB,51.379938,-0.0736716,,,,
012 Bar & Grill Restaurant,108-110 The Grove,London,E15 1NS,GB,51.542752,0.0032106,,,,"Su-Th 11:00-00:00; Fr,Sa 11:00-01:00"
The Sportsman,78-102 Broadway,London,E15 1NG,GB,51.5424567,0.0028343,https://www.greatukpubs.co.uk/sportsman-stratford,Stonegate,,"Su-Th 09:00-23:30; Fr,Sa 09:00-01:00"
Anchor Brewhouse,Shad Thames,London,SE1 2LN,GB,51.5041075,-0.0753099,,,,
The Ship Aground,33 Wolseley Street,London,SE1 2BP,GB,51.5005923,-0.0705079,,,,
Crown & Anchor,100 High Street,Old Woking,GU22 9LN,GB,51.3020936,-0.5449516,,,,
The Bell,,London,,GB,51.7197868,-0.4103518,,,,
The Blacksmiths Arms,257 Rotherhithe Street,London,SE16 5EJ,GB,51.5051439,-0.0339857,https://www.blacksmithsarmsrotherhithe.co.uk/,Fuller's,,
The Estcourt Tavern,25 Estcourt Road,Watford,WD17 2PY,GB,51.6586655,-0.3955164,https://www.greeneking.co.uk/pubs/hertfordshire/estcourt-tavern,,+44 1923 225733,Mo-Th 12:00-23:00; Fr-Sa 12:00-23:30; Su 12:00-10:30
Cask,6 Charlwood Street,London,SW1V 2EE,GB,51.491093,-0.1373223,https://www.caskpubandkitchen.com/,,,Mo-Sa 12:00-23:00; Su 12:00-22:30
Pride of Pimlico,85 Tachbrook Street,London,SW1V 2QA,GB,51.4898941,-0.1353645,https://www.craftunionpubs.com/pride-of-pimlico,Stonegate,,Mo-Su 11:00-23:00
The Adam & Eve,77A Wells Street,London,W1T 3QQ,GB,51.5165073,-0.1373884,https://www.theadamandevew1.co.uk/,,+44 20 7636 0717,
Toolan's,866 High Road,London,N12 9RH,GB,51.6185904,-0.1764629,,,,
Queen Of The South Pub,367 Norwood Road,London,SE27 9BQ,GB,51.4399206,-0.1060377,,,,
The Falcon,33 Bedford Road,London,SW4 7SQ,GB,51.4642947,-0.1291283,,,,
The Brunel,47 Swan Road,London,SE16 4JN,GB,51.5013181,-0.0509211,,,,"Mo-Th 12:00-00:00, Fr-Sa 12:00-01:30, Su 12:00-00:00"
Hope & Anchor,123 Acre Lane,London,SW2 5UA,GB,51.4595646,-0.1266272,https://www.hopeandanchorbrixton.co.uk/,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-01:00; Su 12:00-22:00
Asylum Tavern,40-42 Asylum Road,London,SE15 2RL,GB,51.4772459,-0.0586344,,,,
The Hand in Hand,61 New Park Road,London,SW2 4EN,GB,51.4476771,-0.1268273,https://www.craftunionpubs.com/hand-in-hand-brixton,Stonegate,,
Doyles Tavern,379 Caledonian Road,London,N7 9DQ,GB,51.5437242,-0.1177134,,,,
The Old Bank,,London,,GB,51.3598578,-0.1913538,https://www.greatukpubs.co.uk/old-bank-sutton,Stonegate,,
O'Neills,37 High Street,Sutton,SM1 1DJ,GB,51.361022,-0.1922077,,,,
Forge,24 Cornhill,London,EC3V 3ND,GB,51.5132004,-0.0871776,https://www.forgedinlondon.com/london,Stonegate,,
The Castle,44 Commercial Road,London,E1 1LN,GB,51.5148862,-0.0687963,http://www.thecastlelondon.com/,,,"Su-Tu 16:00-24:00, We 16:00-01:00, Th 16:00-01:30, Fr,Sa 16:00-03:00"
The Moretown Belle,5 Thomas More Square,London,E1W 1YW,GB,51.5071618,-0.0674954,https://www.moretownbelle.co.uk/,,+44 20 7702 0900,
Thomas Neale,39 Watney Market,London,E1 2PP,GB,51.5131287,-0.0566157,,,,
Brixton Jamm,261 Brixton Road,London,SW9 6LH,GB,51.4706805,-0.112081,https://brixtonjamm.org/,,,
The Golden Goose,,London,,GB,51.4781203,-0.1034297,,,,
The Windmill,Windmill Drive,London,SW4 9DE,GB,51.4575038,-0.1441572,https://www.windmillclapham.co.uk/,Youngs,+44 20 8673 4578,
Tollington,,London,,GB,51.5575468,-0.1128611,,,,
O'Neill's,73-77 Euston Road,London,NW1 2QS,GB,51.5288373,-0.1262199,,,,"Mo-We 08:00-24:00, Th-Sa 08:00-01:00, Su 09:00-24:00"
Clerkenwell Social,2-5 St John's Square,London,EC1M 4DE,GB,51.5221729,-0.1032382,,,,
New Cross Inn,323 New Cross Road,London,SE14 6AS,GB,51.4757953,-0.0370911,,,,Mo-Th 18:00-27:00; Fr-Sa 18:00-28:00; Su 18:00-26:00
The Flower of Kent,135 Lewisham Way,London,SE14 6QP,GB,51.4722877,-0.0311244,,,+44 20 8694 4936,
Royal Standard,86 Tanners Hill,London,SE8 4PN,GB,51.4736103,-0.0272264,,,,
The Brookmill Pub,65 Cranbrook Road,London,SE8 4EJ,GB,51.4708059,-0.0218807,,,,
Royal Albert,460 New Cross Road,London,SE14 6TJ,GB,51.4751561,-0.0286653,https://royalalbertpub.co.uk/,,+44 20 8692 3737,"Mo-Fr 16:00-23:00; Sa,Su 12:00-23:00"
The Cadogan Arms,298 Old Church Street,London,,GB,51.4859699,-0.1729707,,,,
The Pig's Ear,Old Church Street,London,SW3 5BS,GB,51.4842633,-0.1722964,https://www.pigsearpub.com/,,,Tu-Sa 12:00-23:00; Mo 17:00-23:00; Su 12:00-22:00
The Lucas Arms,245a Gray's Inn Road,London,WC1X 8QY,GB,51.5284133,-0.1195557,https://www.greeneking.co.uk/pubs/greater-london/lucas-arms,Greene King,,
The Fellowship Inn,Randlesdown Road,London,SE6 3BT,GB,51.4327487,-0.0198466,,,,
The George,40 Tower Bridge Road,London,SE1 4TR,GB,51.4953472,-0.0835069,https://www.craftunionpubs.com/george-southwark,Stonegate,,"Mo-Th 11:00-23:30; Fr,Sa 11:00-24:00; Su 12:00-23:00"
The Devonshire,39 Balham High Road,London,SW12 9AN,GB,51.4469022,-0.1490137,,,,
Milford Arms,574 London Road,Isleworth,TW7 4EY,GB,51.4738772,-0.3450357,,,,
The Jovial Sailor,Portsmouth Road,Ripley,GU23 6EZ,GB,51.2893093,-0.5020265,https://www.baronspubs.com/jovialsailor/find/,,,
The Hartley,,London,,GB,51.4958251,-0.0828758,,,,
Huntsman and Hounds,,London,,GB,51.4899499,-0.08567,,,,
Munich Cricket Club,1 Abbey Orchard Street,London,SW1P 2LU,GB,51.4981992,-0.1324675,,,,
The Northcote,2 Northcote Road,London,SW11 1NT,GB,51.4607139,-0.1671587,http://www.geronimo-inns.co.uk/thenorthcote/,,,
The Goat,66B Battersea Rise,London,SW11 1EQ,GB,51.4609207,-0.1664373,,,,
The Wellington,81 - 83 Waterloo Road,London,SE1 8UD,GB,51.5036385,-0.111312,https://www.wellingtonhotelwaterloo.co.uk/,,,
St James Tavern,72 St James's Road,London,SE16 4QZ,GB,51.4954065,-0.065873,,,,
The Aeronaut,264 High Street,London,W3 9BH,GB,51.508471,-0.275381,https://www.aeronaut.pub/,,,
Duke of York,,London,,GB,51.5096305,-0.2718999,,,,
The Windmill,50 High Street,London,W3 6LG,GB,51.5067866,-0.2663317,,,,
The King's Head,214 High Street,London,W3 9NX,GB,51.5078444,-0.2730275,https://www.thekingsheadhotellondon.co.uk/,,,"Su-Th 07:30-23:30; Fr,Sa 07:30-24:00"
Hoop and Grapes,47 Aldgate High Street,London,EC3N 1AL,GB,51.5142543,-0.0742015,https://www.nicholsonspubs.co.uk/restaurants/london/thehoopandgrapesaldgatelondon,,+44 20 7481 4583,Su-Fr 12:00-23:30; Sa 11:00-18:00
The Macbeth,70 Hoxton Street,London,N1 6LP,GB,51.5301253,-0.0800851,,,,
The Rocket,11-13 Churchfield Road,London,W3 6BD,GB,51.5087219,-0.2639648,,,,
The Sheepwalk Tavern,Market Place,London,W3 6QS,GB,51.5078484,-0.2712627,,,,
The Stag,177 Acton Lane,London,W4 5DA,GB,51.4992672,-0.2644126,,,,
Rose and Crown,,London,,GB,51.4330224,-0.1543083,,,,
The Pied Bull,498 Streatham High Road,London,SW16 3QB,GB,51.4194298,-0.1282304,https://www.thebullstreatham.co.uk/,Youngs,,
Two Brewers,121 Whitecross Street,London,EC1Y 8JH,GB,51.5224839,-0.0928541,,,,
Two Brewers,114 Clapham High Street,London,SW4 7UJ,GB,51.4630642,-0.1348176,https://www.the2brewers.com/london,Stonegate,,"17:00-02:00; Th 17:00-03:00; Fr,Sa 17:00-04:00"
Pitcher and Piano,28 Cornhill,London,EC3V 3ND,GB,51.5132258,-0.0867502,,,,
The Kings Arms,2 Shepherd Market,London,,GB,51.5062952,-0.146163,https://www.greeneking-pubs.co.uk/pubs/greater-london/kings-arms-mayfair,,+44 20 7629 0416,
Elm Park Tavern,,London,,GB,51.4492346,-0.1176409,,,,
Tommy Tucker,,London,,GB,51.4788399,-0.1927249,,,,
The Belgravia,,London,,GB,51.4924915,-0.1514301,,,,
Elephant and Castle,18 Elephant And Castle,London,SE18 6JY,GB,51.4908177,0.0689386,,,,
North Mitcham Association Club,49 Woodland Way,Mitcham,CR4 2DZ,GB,51.4172055,-0.1533658,,,,
Crown and Sceptre,2A Streatham Hill,London,SW2 4AA,GB,51.4451138,-0.1247972,,,,
Slug and Lettuce,10 Park Lane,Croydon,CR0 1JA,GB,51.3738073,-0.097071,https://www.slugandlettuce.co.uk/croydon,Stonegate,,
The Alma Tavern,129 Lower Addiscombe Road,Croydon,CR0 6PU,GB,51.3793468,-0.0807355,,,,
The Cyclist,Balham High Road,London,SW12 9BP,GB,51.4437389,-0.1528177,https://www.urbanpubsandbars.com/venues/the-cyclist,,+44 20 8066 2070,Su-Tu 12:00-23:00; We-Fr 12:00-00:00; Sa 10:00-13:00
Princess Royal,,London,,GB,51.3830398,-0.1103416,,,,
The Botanist,35 Broadgate Circle,London,EC2M 2QS,GB,51.5189552,-0.0836417,,,,
Ye Olde Clocktower,35 Whitehorse Road,Croydon,CR0 2JG,GB,51.3845329,-0.0978953,,,,
The Whitecross Tap,142-146 Whitecross Street,London,EC1Y 8QJ,GB,51.5241672,-0.0934981,https://www.crafted-social.co.uk/whitecross-tap-old-street,Stonegate,,
The Market Tavern,1-4 Surrey Street,Croydon,CR0 1RG,GB,51.3718392,-0.1008195,https://www.greatukpubs.co.uk/market-tavern-croydon,Stonegate,,
White Horse,94 Brixton Hill,London,SW2 1QN,GB,51.4547784,-0.1199229,https://www.whitehorsebrixton.com/,,,
Hemingford Arms,158 Hemingford Road,London,N1 1DF,GB,51.5430239,-0.1130904,https://www.hemingfordarms.com/,,+44 20 7607 3303,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Prince George,151 St Albans Road,Watford,WD24 5BB,GB,51.6672494,-0.3984152,,,,
The George,,London,,GB,51.5524009,-0.1673616,https://www.greeneking.co.uk/pubs/greater-london/george,,,
The Bird Cage,58 Stamford Hill,London,N16 6XS,GB,51.5663124,-0.0726537,https://www.crafted-social.co.uk/birdcage-stoke-newington,Stonegate,,
Raynes Park Tavern,32 Coombe Lane,London,SW20 0LA,GB,51.4096476,-0.2301826,https://www.greeneking-pubs.co.uk/pubs/greater-london/raynes-park-tavern/,Greene King,,Mo-Th 11:30-00:00; Fr-Sa 11:30-01:00; Su 11:30-23:00
The Hydrant,1 Monument Street,London,EC3R 8BG,GB,51.5102919,-0.0861975,https://www.thehydrant.co.uk/,Fuller's,+44 20 7623 5446,Mo-Fr 08:00-23:00; Sa 10:00-23:00; Su 10:00-18:00
The Grove,39 Oldridge Road,London,SW12 8PN,GB,51.4483422,-0.1510468,,,,
Ye Olde Whyte Lyon,Farnborough Common,Orpington,BR6 8NE,GB,51.3658935,0.0541673,,,,
The Black Heart,2-3 Greenland Place,London,NW1 0AP,GB,51.5389171,-0.1418712,https://www.ourblackheart.com/,,,Mo-We 15:00-00:00; Th 15:00-01:00; Fr 12:00-02:00; Sa 11:00-02:00; Su 12:00-12:00
The Red Lion,407 Walworth Road,London,SE17 2AW,GB,51.4845509,-0.0935392,,,,
The Rockingham Arms,119 Newington Causeway,London,SE1 6DQ,GB,51.4958695,-0.0996325,https://www.jdwetherspoon.com/pubs/the-rockingham-arms-elephant-and-castle/,,+44 20 7940 0890,"Su-Th 08:00-23:00; Fr,Sa 08:00-24:00"
Brave New World,22-26 Berrylands Road,Surbiton,KT5 8RA,GB,51.393066,-0.2956153,,,,Mo-We 12:00-23:00; Th-Sa 12:00-24:00; Su 12:00-22:30
Escape Sports Bar & Restaurant,2 Lidlington Place,London,NW1 2JU,GB,51.5327738,-0.1373878,https://www.escapemornington.co.uk/,,,Mo-Sa 12:00-23:00; Su 12:00-22:00
Rose and Crown,1 Church Place,London,W5 4HN,GB,51.5040481,-0.3059067,https://www.roseandcrownealing.co.uk/,,,
The Black Cap,171 Camden High Street,London,NW1 7JY,GB,51.5384321,-0.1424429,,,,
The Dean Swift,2-6 Deancross Street,London,E1 2QA,GB,51.5139175,-0.05521,,,,
Purkins,174 Streatham Road,Mitcham,CR4 2AF,GB,51.4167786,-0.1525765,,,,
Square Tavern,26 Tolmers Square,London,,GB,51.5259074,-0.1378517,,Young's,,
The Doric Arch,Eversholt Street,London,NW1 2HS,GB,51.527798,-0.131988,https://www.doric-arch.co.uk/,Fuller's,,Mo-Su 09:00-18:00
Eastnor Castle,,London,,GB,51.5333448,-0.1342188,,,,
The Masque Haunt,168-172 Old Street,London,EC1V 9BP,GB,51.5251618,-0.0905437,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-masque-haunt-old-street,JD Weatherspoon,,
Tattersalls Tavern,,London,,GB,51.5011085,-0.1625201,https://www.greeneking-pubs.co.uk/pubs/greater-london/tattersalls-tavern/,,,
The Victoria,1 Lower Belgrave Street,London,SW1W 0NR,GB,51.4956292,-0.1460347,https://www.greeneking.co.uk/pubs/greater-london/victoria,Taylor Walker,,Mo-Fr 11:00-23:00
Bbar,43 Buckingham Palace Road,London,SW1W 0PP,GB,51.4981242,-0.1434293,https://www.bbarlondon.com/,,,
The Fire Station,150 Waterloo Road,London,SE1 8SB,GB,51.5025485,-0.1105758,https://www.firestationwaterloo.co.uk/,,+44 20 3727 5938,Mo-Th 09:00-23:00; Fr-Sa 09:00-24:00; Su 09:00-22:30
The New Moon,88 Gracechurch Street,London,EC3V 0DN,GB,51.5128537,-0.0842485,,,,
Duke of Somerset,15 Little Somerset Street,London,E1 8AH,GB,51.513604,-0.0737842,https://www.crafted-social.co.uk/duke-of-somerset-aldgate-london,Stonegate,,
The Lamb,85 Pelly Road,London,E13 0NL,GB,51.5353993,0.0215447,,,,
Balls Brothers,1 Minster Pavement,London,EC3R 7PP,GB,51.5108903,-0.0808223,https://ballsbrothersminstercourt.co.uk/,,+44 20 7283 2838,
The Oliver Conquest,70 Leman Street,London,E1 8EU,GB,51.5128687,-0.0701002,,,,
Shaker and Company,,London,,GB,51.5283514,-0.1389467,,,,
The World's End,174 Camden High Street,London,NW1 0NE,GB,51.5391316,-0.1422001,,,,
Lord Wargrave,40-42 Brendon Street,London,,GB,51.5181298,-0.1657799,https://www.lordwargrave.com/,,+44 20 7723 0559,Mo-Sa 10:00-23:30; Su 10:00-23:00
Duke of York,45 Harrowby Street,London,,GB,51.5175308,-0.1640235,,,,
Skinners Arms,114 Judd Street,London,WC1H 9NT,GB,51.5281822,-0.1251425,https://skinnersarmslondon.com/,,+442078376521,
The Boot,116 Cromer Street,London,WC1H 8BS,GB,51.527567,-0.1241966,,,,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Castle,38 Tooting High Street,London,SW17 0RG,GB,51.4285893,-0.1677325,,Young & Co,,
The Castle,,London,,GB,51.6091055,0.0207591,,,,
The Oval Tavern,131 Oval Road,Croydon,CR0 6BR,GB,51.3782981,-0.087598,,,,
The Builders Arms,65 Leslie Park Road,Croydon,CR0 6TP,GB,51.3794773,-0.085901,https://www.buildersarmscroydon.co.uk/,,,
The Porter and Sorter,Billinton Hill,Croydon,CR0 6BT,GB,51.3760103,-0.0918905,,,,
The Royal Standard,1 Sheldon Street,Croydon,CR0 1SS,GB,51.3699505,-0.1016237,https://www.royalstandardcroydon.co.uk/,,+44 20 8686 4288,
King's Head,115 Upper Street,London,N1 1QN,GB,51.5383261,-0.1025991,https://kingsheadtheatre.com/,,,
The Bull,100 Upper Street,London,N1 0NP,GB,51.537413,-0.1031553,,,,
The King's Head,,London,,GB,51.5375887,-0.1004346,,,,
The Cutty Sark,4-6 Ballast Quay,London,SE10 9PD,GB,51.4863743,-0.0004177,https://www.cuttysarkse10.co.uk/,Young's,+44 20 8858 3146,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Victory,,London,,GB,51.5292754,-0.1439959,,,,
Coach and Horses,Burnhill Road,Beckenham,BR3 3LA,GB,51.4062053,-0.0279755,,,,
The Dick Whittington,,London,,GB,51.6205627,-0.3879655,,,,
The Princess of Shoreditch,76-78 Paul Street,London,EC2A 4NE,GB,51.5253696,-0.08372,https://www.theprincessofshoreditch.com/,,,
The Grosvenor,79 Grosvenor Road,London,SW1V 3LA,GB,51.4866135,-0.1315923,,,,
The Bull,4-5 Devonshire Row,London,EC2M 4RH,GB,51.516962,-0.0803573,,,,
The Red Lion & Pineapple,281 High Street,London,W3 9BP,GB,51.5081822,-0.2764777,https://www.jdwetherspoon.com/pubs/the-red-lion-pineapple-acton/,,,
George & Dragon,183 High Street,London,W3 9DJ,GB,51.5072726,-0.2718046,https://georgeanddragonacton.co.uk/,,,Mo-Th 17:00-23:00; Fr 15:00-24:00; Sa 12:00-24:00; Su 12:00-22:00
The Foxglove,209 – 211 Liverpool Road,London,N1 1LX,GB,51.5391958,-0.106895,https://www.thefoxglove.co.uk/,,+442076097129,Mo-Tu 16:00-22:00; We 16:00-23:00; Th-Sa 12:00-23:00; Su 12:00-21:00
The Windsor,888 Old Kent Road,London,SE15 1NQ,GB,51.4783235,-0.0539226,,,,
The Retro Bar,2 George Court,London,WC2N 6HH,GB,51.5091024,-0.1235665,https://www.retrobarlondon.co.uk/london,Stonegate,,"Mo-Th 16:00-23:00; Fr,Sa 14:00-23:00; Su 14:00-22:30"
The Fishermans Arms,,London,,GB,51.529606,-0.249311,,,,Mo-Sa 11:00-23:00; Su 12:00-22:30
Grand Junction Arms,,London,,GB,51.53439,-0.260462,,Young's,,
Angie's,127 High Street Harlesden,London,NW10 4TR,GB,51.5354797,-0.2436931,,,,
Wishing Well,,London,,GB,51.5401392,-0.2535523,,,,
Heather Park,,London,,GB,51.5427082,-0.2850591,,,,
The Green Man,,London,,GB,51.5574542,-0.2895953,http://www.thegreenmanhotelatwembley.co.uk/,,,
The Cock Inn,,London,,GB,51.654469,-0.154481,https://www.thecockinncockfosters.co.uk/,,,"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:00-22:30"
The Fusilier,,London,,GB,51.5516164,-0.3109523,,,,
The Innisfree Free House,,London,,GB,51.5459657,-0.2731942,,,,
The Jolly Sisters,,London,,GB,51.5457466,-0.112832,,,,
The Lamb,54 Holloway Road,London,N7 8JL,GB,51.5487172,-0.1069806,,,,
House of Hammerton,97-99 Holloway Road,London,N7 8LT,GB,51.5479977,-0.1065621,https://hammertonbrewery.co.uk/site/about/,Hammerton Brewery,,Mo-Th 16:00-23:30; Fr 16:00-00:00; Sa 14:00-00:00; Su 14:00-22:00
The Duchess of Kent,Liverpool Road,London,N7 8PR,GB,51.5463365,-0.1087488,,,,
Black Horse,,London,,GB,51.3353006,0.3048187,,,,
Springfield Tavern,,London,,GB,51.6055519,-0.1227375,,,,
The Rising Sun,Cotmans Ash Lane,London,TN15 6XD,GB,51.3174134,0.241502,,,,
The White Swan,14 New Row,London,WC2N 4LF,GB,51.5111062,-0.1255283,https://www.nicholsonspubs.co.uk/restaurants/london/thewhiteswanlondon,,,
Phoenix,26 Throgmorton Street,London,EC2N 2AN,GB,51.5149462,-0.0855573,,,,
