name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Old Cock,528 Oldham Road,Middleton,M24 2EB,GB,53.5509361,-2.1741684,,,+44 161 643 7890,
The Minders Arms,51 Joshua Lane,Manchester,,GB,53.5439182,-2.1715984,,,,
The Kenyon,,Manchester,,GB,53.5486271,-2.1801574,,,,
Hare and Hounds,,Manchester,,GB,53.5502676,-2.1868464,,,,
Oddfellows Arms,,Manchester,,GB,53.5497582,-2.1903312,,,,
The Rose of Lancaster,7 Haigh Lane,Manchester,OL1 2TQ,GB,53.5519108,-2.1677371,,,,
Albion Inn,,Manchester,,GB,53.5502883,-2.2001237,,,,
Middleton Archer,Kemp Street,Manchester,M24 4UA,GB,53.5482778,-2.203582,,,,
The Wharf,6 Slate Wharf,Manchester,M15 4ST,GB,53.4736377,-2.2567578,https://www.brunningandprice.co.uk/thewharf/,Brunning & Price,+44 161 220 2960,Mo-Th 11:00-23:00;Fr-Sa 11:00-24:00;Su 11:00-22:30
The Woodstock Arms,139 Barlow Moor Road,Manchester,M20 2DY,GB,53.4216981,-2.2456694,https://www.thewoodstockarmsdidsbury.co.uk/,,,
Dover Inn,17 Fenney Street,Salford,M7 2ZG,GB,53.5002431,-2.2589939,,,,
The Garratt,127 Princess Street,Manchester,M1 7AG,GB,53.4748235,-2.2373713,,,,
The Tim Bobbin,41 Flixton Road,Urmston,M41 5AN,GB,53.4480932,-2.3571855,https://www.jdwetherspoon.com/pubs/all-pubs/england/manchester/the-tim-bobbin-urmston,,,
The Urmston,,Manchester,,GB,53.4462056,-2.3322334,,,,
The Lord Nelson,49 Stretford Road,Manchester,M41 9LG,GB,53.4459355,-2.3494304,,,,
West Didsbury Club,173 Burton Road,Manchester,M20 2LN,GB,53.4262051,-2.2428467,,,,
Oddfellows Arms,48 Church Street,Manchester,M30 0DF,GB,53.4842376,-2.3355284,,,,
The Bull's Head,84 London Road,Manchester,M1 2PN,GB,53.4763612,-2.231607,http://thebullsheadpiccadilly.co.uk/,,,
The Salutation,12 Higher Chatham Street,Manchester,M15 6ED,GB,53.4685894,-2.2392774,https://www.thesalutationpub.com,The Union MMU,+44 161 2476465,Mo-Sa 12:00-22:00; Su 17:00-22:00
The Magnet,51 Wellington Road North,Stockport,SK4 1HJ,GB,53.4123405,-2.1672519,,,,Mo-Th 16:00-23:00; Fr-Su 12:00-23:00
Coach and Horses,350 Eccles New Road,Salford,M5 4RX,GB,53.4819341,-2.3040212,,,,
Lamb Hotel,33 Regent Street,Salford,M30 0BP,GB,53.4834596,-2.3334427,,Joseph Holt,,
Halfway House,499 Rochdale Road,Oldham,OL2 5RY,GB,53.5761837,-2.131406,,,,
The City,,Manchester,,GB,53.4844522,-2.2334167,,,,
Wayfarer,,Manchester,,GB,53.4846408,-2.2330359,,,,
The Dog & Partridge,,Manchester,,GB,53.4829945,-2.344744,,,,
Kings Head,,Manchester,,GB,53.4810243,-2.1448384,,Joseph Holts,,
Packet House,321 Liverpool Road,Manchester,M30 8GF,GB,53.4805064,-2.359724,,,,
Royal Oak,,Manchester,,GB,53.4819651,-2.3403753,,Joseph Holts,,
Foresters Call,,Manchester,,GB,53.4871972,-2.0971559,,,,
Friendship Inn,Scholes Lane,Manchester,M25 0PD,GB,53.5245147,-2.2757379,,Joseph Holts,,
Embassy Club,,Manchester,,GB,53.5126611,-2.2144365,,,,
Eagle & Child,85 Higher Lane,Manchester,M45 7EY,GB,53.5448912,-2.2966494,,,,
The Church Inn,40 Church Lane,Prestwich,M25 1AJ,GB,53.5298097,-2.2862454,,,,
The Ostrich,163 Bury Old Road,Manchester,M25 1JF,GB,53.528171,-2.2663627,https://www.joseph-holt.com/pubs/ostrich,Joseph Holt,,
New Grove Inn,Bury New Road,Manchester,,GB,53.5473245,-2.2934106,,,,
Hare & Hounds,,Manchester,,GB,53.5485452,-2.325878,,Joseph Holts,,
The Parkfield Inn,Park Lane,Manchester,M45 7GT,GB,53.5414342,-2.3067751,https://theparkfieldinnwhitefield.co.uk/,,,
The Crown,,Manchester,,GB,53.4231425,-2.1838571,,,,
The Plough,,Manchester,,GB,53.4233671,-2.1833067,,,,
The Nursery Inn,258 Green Lane,Stockport,SK4 2NA,GB,53.4149584,-2.1769216,https://www.hydesbrewery.com/venue/nursery-inn/,Hydes,,"Su-Th 12:00-23:00, Fr-Sa 12:00-24:00"
George & Dragon,1 High Street,Stockport,SK8 1AX,GB,53.3951117,-2.2132897,,,,
Foresters Arms,,Manchester,,GB,53.4221176,-2.083099,,,,
Ye Golden Lion,47 Old Market Street,Manchester,M9 8DX,GB,53.5229186,-2.2197419,https://www.joseph-holt.com/pubs/ye-golden-lion,Joseph Holt,,
Salisbury Ale House,2 Wakefield Street,Manchester,M1 5NE,GB,53.4739756,-2.2410653,,,,
Bricklayers Arms,146-148 Ordsall Lane,Salford,M5 4TF,GB,53.4741363,-2.2679034,,,,
The Woodside,,Manchester,,GB,53.5082628,-2.41024,,,,Mo-Sa 09:00-23:00; Su 09:00-22:30
Higher Openshaw Working Mens Club,49 Stanley Street,Manchester,M11 1LE,GB,53.4724632,-2.1625771,,,,
Fox Inn,97 Old Market Street,Manchester,M9 8DX,GB,53.5225959,-2.2223926,https://www.joseph-holt.com/pubs/view/fox-inn,,,
The Cross Keys,,Manchester,,GB,53.5544601,-2.2976864,,,,
Lancashire Fold,77 Kirkway,Manchester,M24 1FL,GB,53.5435209,-2.1928526,,,,
George & Dragon,14 London Road,Stockport,SK7 4AH,GB,53.3843726,-2.127616,https://www.greeneking.co.uk/pubs/greater-manchester/george-and-dragon,Greene King,,
Duke of Wellington,,Manchester,,GB,53.5329384,-2.2311412,,,,
The Wilton,,Manchester,,GB,53.5424175,-2.2328427,,,,
Bulls Head Hotel,28 Buxton Road,Manchester,SK6 8BH,GB,53.3649194,-2.0761601,,,+44 1663 766195,
Horse Shoe Inn,,Manchester,,GB,53.3656777,-2.0776302,,,,
Royal Oak,,Manchester,,GB,53.3661946,-2.0802413,,,,
